game,season,home_team,away_team,starting_min,end_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,fga_home,fta_home,fgm_home,fga_2_home,fgm_2_home,fga_3_home,fgm_3_home,ast_home,blk_home,pf_home,reb_home,dreb_home,oreb_home,to_home,pts_home,pct_home,pct_2_home,pct_3_home,fga_visitor,fta_visitor,fgm_visitor,fga_2_visitor,fgm_2_visitor,fga_3_visitor,fgm_3_visitor,ast_visitor,blk_visitor,pf_visitor,reb_visitor,dreb_visitor,oreb_visitor,to_visitor,pts_visitor,pct_visitor,pct_2_visitor,pct_3_visitor,outcome
200701290NOK,2007,NOK,POR,17,17,Bobby Jackson,Desmond Mason,Jannero Pargo,Rasual Butler,Tyson Chandler,Jamaal Magloire,Juan Dixon,Martell Webster,Raef LaFrentz,Sergio Rodriguez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701290NOK,2007,NOK,POR,18,18,Bobby Jackson,Desmond Mason,Jannero Pargo,Rasual Butler,Tyson Chandler,Jamaal Magloire,Juan Dixon,Martell Webster,Sergio Rodriguez,Zach Randolph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701290NOK,2007,NOK,POR,19,19,Desmond Mason,Devin Brown,Jannero Pargo,Rasual Butler,Tyson Chandler,Jamaal Magloire,Juan Dixon,Martell Webster,Sergio Rodriguez,Zach Randolph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701290NOK,2007,NOK,POR,20,22,David West,Desmond Mason,Devin Brown,Rasual Butler,Tyson Chandler,Brandon Roy,Ime Udoka,Jamaal Magloire,Jarrett Jack,Zach Randolph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701290NOK,2007,NOK,POR,23,24,Bobby Jackson,David West,Devin Brown,Rasual Butler,Tyson Chandler,Brandon Roy,Ime Udoka,Jamaal Magloire,Jarrett Jack,Zach Randolph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701290NOK,2007,NOK,POR,25,31,David West,Desmond Mason,Devin Brown,Rasual Butler,Tyson Chandler,Brandon Roy,Ime Udoka,Jarrett Jack,Joel Przybilla,Zach Randolph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701290NOK,2007,NOK,POR,32,33,Bobby Jackson,David West,Desmond Mason,Devin Brown,Tyson Chandler,Brandon Roy,Ime Udoka,Jarrett Jack,Joel Przybilla,Zach Randolph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701290NOK,2007,NOK,POR,34,34,Bobby Jackson,David West,Desmond Mason,Devin Brown,Tyson Chandler,Brandon Roy,Ime Udoka,Jamaal Magloire,Jarrett Jack,Zach Randolph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701290NOK,2007,NOK,POR,35,36,Bobby Jackson,David West,Desmond Mason,Devin Brown,Linton Johnson,Brandon Roy,Jamaal Magloire,Martell Webster,Sergio Rodriguez,Zach Randolph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701290NOK,2007,NOK,POR,37,39,Bobby Jackson,David West,Jannero Pargo,Linton Johnson,Rasual Butler,Jamaal Magloire,Juan Dixon,Martell Webster,Sergio Rodriguez,Zach Randolph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701290NOK,2007,NOK,POR,40,40,Bobby Jackson,Jannero Pargo,Linton Johnson,Rasual Butler,Tyson Chandler,Ime Udoka,Jamaal Magloire,Juan Dixon,Sergio Rodriguez,Zach Randolph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701290NOK,2007,NOK,POR,41,43,Bobby Jackson,Jannero Pargo,Linton Johnson,Rasual Butler,Tyson Chandler,Brandon Roy,Ime Udoka,Jamaal Magloire,Juan Dixon,Sergio Rodriguez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701290NOK,2007,NOK,POR,44,46,Bobby Jackson,David West,Jannero Pargo,Rasual Butler,Tyson Chandler,Brandon Roy,Ime Udoka,Jarrett Jack,Juan Dixon,Zach Randolph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701290NOK,2007,NOK,POR,47,47,Bobby Jackson,David West,Desmond Mason,Jannero Pargo,Tyson Chandler,Brandon Roy,Ime Udoka,Juan Dixon,Sergio Rodriguez,Zach Randolph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701310NOK,2007,NOK,PHI,0,6,Chris Paul,David West,Desmond Mason,Rasual Butler,Tyson Chandler,Andre Iguodala,Andre Miller,Rodney Carney,Samuel Dalembert,Steven Hunter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701310NOK,2007,NOK,PHI,7,8,Bobby Jackson,Chris Paul,David West,Desmond Mason,Tyson Chandler,Andre Iguodala,Andre Miller,Rodney Carney,Samuel Dalembert,Steven Hunter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701310NOK,2007,NOK,PHI,9,9,Bobby Jackson,David West,Desmond Mason,Devin Brown,Tyson Chandler,Andre Iguodala,Andre Miller,Joe Smith,Rodney Carney,Samuel Dalembert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701310NOK,2007,NOK,PHI,10,12,Bobby Jackson,Desmond Mason,Devin Brown,Linton Johnson,Tyson Chandler,Andre Iguodala,Andre Miller,Joe Smith,Kyle Korver,Steven Hunter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701310NOK,2007,NOK,PHI,13,16,Devin Brown,Hilton Armstrong,Jannero Pargo,Linton Johnson,Rasual Butler,Andre Iguodala,Joe Smith,Kyle Korver,Lou Williams,Steven Hunter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701310NOK,2007,NOK,PHI,17,17,David West,Devin Brown,Hilton Armstrong,Jannero Pargo,Rasual Butler,Joe Smith,Kyle Korver,Lou Williams,Samuel Dalembert,Willie Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701310NOK,2007,NOK,PHI,18,18,Chris Paul,David West,Jannero Pargo,Rasual Butler,Tyson Chandler,Andre Miller,Joe Smith,Lou Williams,Samuel Dalembert,Willie Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701310NOK,2007,NOK,PHI,19,19,Chris Paul,David West,Jannero Pargo,Rasual Butler,Tyson Chandler,Andre Iguodala,Andre Miller,Joe Smith,Samuel Dalembert,Willie Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701310NOK,2007,NOK,PHI,20,24,Bobby Jackson,Chris Paul,David West,Desmond Mason,Tyson Chandler,Andre Iguodala,Andre Miller,Joe Smith,Samuel Dalembert,Willie Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701310NOK,2007,NOK,PHI,25,30,Chris Paul,David West,Desmond Mason,Rasual Butler,Tyson Chandler,Andre Iguodala,Andre Miller,Rodney Carney,Samuel Dalembert,Steven Hunter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701310NOK,2007,NOK,PHI,31,32,Bobby Jackson,Chris Paul,David West,Desmond Mason,Tyson Chandler,Andre Iguodala,Andre Miller,Rodney Carney,Samuel Dalembert,Steven Hunter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701310NOK,2007,NOK,PHI,33,34,Bobby Jackson,David West,Desmond Mason,Devin Brown,Tyson Chandler,Andre Iguodala,Andre Miller,Joe Smith,Rodney Carney,Samuel Dalembert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701310NOK,2007,NOK,PHI,35,35,Bobby Jackson,David West,Desmond Mason,Devin Brown,Tyson Chandler,Andre Iguodala,Andre Miller,Joe Smith,Kyle Korver,Samuel Dalembert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701310NOK,2007,NOK,PHI,36,38,Bobby Jackson,David West,Devin Brown,Hilton Armstrong,Rasual Butler,Joe Smith,Kyle Korver,Lou Williams,Steven Hunter,Willie Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701310NOK,2007,NOK,PHI,39,39,Bobby Jackson,David West,Devin Brown,Hilton Armstrong,Rasual Butler,Andre Iguodala,Andre Miller,Joe Smith,Kyle Korver,Steven Hunter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701310NOK,2007,NOK,PHI,40,40,Bobby Jackson,David West,Devin Brown,Hilton Armstrong,Rasual Butler,Andre Iguodala,Andre Miller,Kyle Korver,Samuel Dalembert,Steven Hunter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701310NOK,2007,NOK,PHI,41,43,Chris Paul,David West,Devin Brown,Rasual Butler,Tyson Chandler,Andre Iguodala,Andre Miller,Kyle Korver,Samuel Dalembert,Steven Hunter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701310NOK,2007,NOK,PHI,44,44,Chris Paul,David West,Desmond Mason,Devin Brown,Tyson Chandler,Andre Iguodala,Andre Miller,Kyle Korver,Samuel Dalembert,Steven Hunter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701310NOK,2007,NOK,PHI,45,45,Chris Paul,Desmond Mason,Devin Brown,Rasual Butler,Tyson Chandler,Andre Iguodala,Andre Miller,Kyle Korver,Samuel Dalembert,Steven Hunter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701310NOK,2007,NOK,PHI,46,46,Chris Paul,Desmond Mason,Jannero Pargo,Rasual Butler,Tyson Chandler,Andre Iguodala,Andre Miller,Kyle Korver,Samuel Dalembert,Steven Hunter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701310NOK,2007,NOK,PHI,47,47,Chris Paul,Desmond Mason,Jannero Pargo,Rasual Butler,Tyson Chandler,Andre Iguodala,Andre Miller,Kyle Korver,Rodney Carney,Samuel Dalembert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200702280NOK,2007,NOK,ATL,0,7,Chris Paul,David West,Desmond Mason,Devin Brown,Tyson Chandler,Joe Johnson,Josh Smith,Lorenzen Wright,Marvin Williams,Speedy Claxton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200702280NOK,2007,NOK,ATL,8,8,Bobby Jackson,Chris Paul,David West,Desmond Mason,Tyson Chandler,Joe Johnson,Josh Childress,Josh Smith,Speedy Claxton,Zaza Pachulia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200702280NOK,2007,NOK,ATL,9,10,Bobby Jackson,Chris Paul,Desmond Mason,Linton Johnson,Tyson Chandler,Anthony Johnson,Joe Johnson,Josh Childress,Josh Smith,Zaza Pachulia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200702280NOK,2007,NOK,ATL,11,12,Bobby Jackson,Chris Paul,Desmond Mason,Linton Johnson,Tyson Chandler,Anthony Johnson,Joe Johnson,Josh Childress,Marvin Williams,Zaza Pachulia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200702280NOK,2007,NOK,ATL,13,14,Bobby Jackson,Hilton Armstrong,Jannero Pargo,Linton Johnson,Rasual Butler,Anthony Johnson,Joe Johnson,Josh Childress,Marvin Williams,Zaza Pachulia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200702280NOK,2007,NOK,ATL,15,15,Bobby Jackson,Hilton Armstrong,Jannero Pargo,Linton Johnson,Rasual Butler,Anthony Johnson,Josh Childress,Josh Smith,Marvin Williams,Zaza Pachulia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200702280NOK,2007,NOK,ATL,16,16,Bobby Jackson,David West,Jannero Pargo,Linton Johnson,Rasual Butler,Anthony Johnson,Josh Childress,Josh Smith,Marvin Williams,Zaza Pachulia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200702280NOK,2007,NOK,ATL,17,17,David West,Devin Brown,Jannero Pargo,Linton Johnson,Rasual Butler,Anthony Johnson,Josh Childress,Josh Smith,Marvin Williams,Zaza Pachulia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200702280NOK,2007,NOK,ATL,18,18,David West,Devin Brown,Jannero Pargo,Rasual Butler,Tyson Chandler,Anthony Johnson,Josh Childress,Josh Smith,Marvin Williams,Zaza Pachulia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200702280NOK,2007,NOK,ATL,19,20,Chris Paul,David West,Desmond Mason,Devin Brown,Tyson Chandler,Joe Johnson,Josh Childress,Josh Smith,Speedy Claxton,Zaza Pachulia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200702280NOK,2007,NOK,ATL,21,21,Chris Paul,David West,Desmond Mason,Devin Brown,Tyson Chandler,Joe Johnson,Josh Childress,Josh Smith,Lorenzen Wright,Speedy Claxton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200702280NOK,2007,NOK,ATL,22,22,Chris Paul,David West,Desmond Mason,Devin Brown,Tyson Chandler,Anthony Johnson,Joe Johnson,Josh Smith,Lorenzen Wright,Speedy Claxton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200702280NOK,2007,NOK,ATL,23,24,Chris Paul,David West,Desmond Mason,Devin Brown,Rasual Butler,Anthony Johnson,Joe Johnson,Josh Smith,Lorenzen Wright,Speedy Claxton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200702280NOK,2007,NOK,ATL,25,26,Chris Paul,David West,Desmond Mason,Devin Brown,Tyson Chandler,Joe Johnson,Josh Smith,Lorenzen Wright,Marvin Williams,Speedy Claxton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200702280NOK,2007,NOK,ATL,27,30,Chris Paul,David West,Desmond Mason,Devin Brown,Tyson Chandler,Joe Johnson,Josh Smith,Marvin Williams,Speedy Claxton,Zaza Pachulia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200702280NOK,2007,NOK,ATL,31,31,Bobby Jackson,Chris Paul,David West,Desmond Mason,Tyson Chandler,Joe Johnson,Josh Childress,Josh Smith,Speedy Claxton,Zaza Pachulia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200702280NOK,2007,NOK,ATL,32,32,Bobby Jackson,Chris Paul,David West,Desmond Mason,Tyson Chandler,Anthony Johnson,Joe Johnson,Josh Childress,Josh Smith,Zaza Pachulia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200702280NOK,2007,NOK,ATL,33,33,Bobby Jackson,Chris Paul,David West,Desmond Mason,Marc Jackson,Anthony Johnson,Joe Johnson,Josh Childress,Josh Smith,Zaza Pachulia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200702280NOK,2007,NOK,ATL,34,34,Bobby Jackson,Chris Paul,Desmond Mason,Linton Johnson,Marc Jackson,Anthony Johnson,Joe Johnson,Josh Childress,Josh Smith,Zaza Pachulia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200702280NOK,2007,NOK,ATL,35,36,Bobby Jackson,Chris Paul,Desmond Mason,Linton Johnson,Marc Jackson,Anthony Johnson,Joe Johnson,Josh Childress,Josh Smith,Shelden Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200702280NOK,2007,NOK,ATL,37,37,Bobby Jackson,Jannero Pargo,Linton Johnson,Marc Jackson,Rasual Butler,Anthony Johnson,Joe Johnson,Josh Childress,Josh Smith,Shelden Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200702280NOK,2007,NOK,ATL,38,38,Bobby Jackson,Jannero Pargo,Linton Johnson,Marc Jackson,Rasual Butler,Anthony Johnson,Joe Johnson,Josh Childress,Josh Smith,Zaza Pachulia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200702280NOK,2007,NOK,ATL,39,41,Bobby Jackson,David West,Jannero Pargo,Rasual Butler,Tyson Chandler,Anthony Johnson,Joe Johnson,Josh Childress,Josh Smith,Zaza Pachulia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200702280NOK,2007,NOK,ATL,42,42,Bobby Jackson,Chris Paul,David West,Rasual Butler,Tyson Chandler,Anthony Johnson,Joe Johnson,Josh Childress,Josh Smith,Zaza Pachulia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200702280NOK,2007,NOK,ATL,43,47,Chris Paul,David West,Desmond Mason,Devin Brown,Tyson Chandler,Anthony Johnson,Joe Johnson,Josh Smith,Marvin Williams,Zaza Pachulia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200611010PHI,2007,PHI,ATL,0,6,Allen Iverson,Andre Iguodala,Chris Webber,Kevin Ollie,Samuel Dalembert,Joe Johnson,Josh Smith,Shelden Williams,Speedy Claxton,Zaza Pachulia,12,1,8,10,6,2,2,3,2,3,9,6,3,1,18,0.6666666666666666,0.6,1.0,11,0,2,8,2,3,0,1,2,2,3,1,2,2,4,0.18181818181818182,0.25,0.0,1
200611010PHI,2007,PHI,ATL,7,7,Allen Iverson,Andre Iguodala,Chris Webber,Kevin Ollie,Samuel Dalembert,Joe Johnson,Josh Smith,Shelden Williams,Tyronn Lue,Zaza Pachulia,2,2,0,1,0,1,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,2,1,1,1,0,0.0,0.0,0.0,-1
200611010PHI,2007,PHI,ATL,8,8,Allen Iverson,Andre Iguodala,Chris Webber,Kyle Korver,Samuel Dalembert,Joe Johnson,Josh Childress,Josh Smith,Tyronn Lue,Zaza Pachulia,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,1,1,0,2,2,1.0,1.0,0.0,-1
200611010PHI,2007,PHI,ATL,9,9,Allen Iverson,Andre Iguodala,Chris Webber,Kyle Korver,Steven Hunter,Joe Johnson,Josh Childress,Josh Smith,Tyronn Lue,Zaza Pachulia,3,0,0,2,0,1,0,0,0,0,2,0,2,0,0,0.0,0.0,0.0,3,0,2,3,2,0,0,0,0,0,3,2,1,0,4,0.6666666666666666,0.6666666666666666,0.0,-1
200611010PHI,2007,PHI,ATL,10,11,Allen Iverson,Andre Iguodala,Chris Webber,Kyle Korver,Steven Hunter,Joe Johnson,Josh Childress,Josh Smith,Shelden Williams,Tyronn Lue,1,6,1,1,1,0,0,0,0,1,1,1,0,1,2,1.0,1.0,0.0,4,0,2,4,2,0,0,0,0,1,1,0,1,1,4,0.5,0.5,0.0,-1
200611010PHI,2007,PHI,ATL,12,12,Allen Iverson,Andre Iguodala,Kyle Korver,Steven Hunter,Willie Green,Joe Johnson,Josh Childress,Josh Smith,Solomon Jones,Tyronn Lue,3,0,1,2,1,1,0,0,0,0,1,1,0,0,2,0.3333333333333333,0.5,0.0,1,0,0,1,0,0,0,0,0,0,2,2,0,1,0,0.0,0.0,0.0,1
200611010PHI,2007,PHI,ATL,13,15,Kevin Ollie,Kyle Korver,Rodney Carney,Steven Hunter,Willie Green,Joe Johnson,Josh Childress,Salim Stoudamire,Speedy Claxton,Zaza Pachulia,2,0,2,2,2,0,0,2,0,1,1,1,0,3,4,1.0,1.0,0.0,9,3,3,7,3,2,0,0,1,1,6,0,6,1,6,0.3333333333333333,0.42857142857142855,0.0,-1
200611010PHI,2007,PHI,ATL,16,16,Allen Iverson,Andre Iguodala,Kyle Korver,Samuel Dalembert,Willie Green,Joe Johnson,Josh Childress,Salim Stoudamire,Speedy Claxton,Zaza Pachulia,2,0,1,1,1,1,0,1,0,0,0,0,0,0,2,0.5,1.0,0.0,1,2,1,1,1,0,0,1,0,1,2,1,1,0,2,1.0,1.0,0.0,-1
200611010PHI,2007,PHI,ATL,17,17,Allen Iverson,Andre Iguodala,Chris Webber,Samuel Dalembert,Willie Green,Joe Johnson,Josh Childress,Salim Stoudamire,Speedy Claxton,Zaza Pachulia,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0,2,2,0,0,3,1.0,0.0,1.0,-1
200611010PHI,2007,PHI,ATL,18,19,Allen Iverson,Andre Iguodala,Chris Webber,Samuel Dalembert,Willie Green,Joe Johnson,Josh Childress,Solomon Jones,Speedy Claxton,Zaza Pachulia,2,2,1,2,1,0,0,0,0,0,3,3,0,1,2,0.5,0.5,0.0,3,0,0,2,0,1,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,1
200611010PHI,2007,PHI,ATL,20,20,Allen Iverson,Andre Iguodala,Chris Webber,Kyle Korver,Samuel Dalembert,Joe Johnson,Josh Childress,Solomon Jones,Speedy Claxton,Zaza Pachulia,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,2,2,1,2,1,0,0,0,1,0,1,1,0,0,2,0.5,0.5,0.0,-1
200611010PHI,2007,PHI,ATL,21,21,Allen Iverson,Andre Iguodala,Chris Webber,Kyle Korver,Shavlik Randolph,Josh Childress,Josh Smith,Solomon Jones,Tyronn Lue,Zaza Pachulia,1,0,1,1,1,0,0,0,0,0,1,1,0,1,2,1.0,1.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1
